wavelength	s1	s2	s3	s4	s5	s6	s7	s8
1.58096	-41.0134	-37.3316	-41.6943	-39.2524	-36.2724	-35.6407	-38.3779	-32.3257
1.58095	-40.7801	-36.873	-41.8314	-39.8267	-37.944	-36.6868	-39.8542	-34.4778
1.58094	-40.7834	-36.7219	-42.526	-41.0251	-40.591	-38.4321	-39.8109	-37.845
1.58093	-41.1154	-36.9345	-43.8904	-42.9738	-44.2111	-40.9886	-38.2103	-42.6976
1.58092	-41.8523	-37.5497	-46.1682	-45.6912	-45.3854	-44.1398	-36.3546	-44.0936
1.58091	-43.0682	-38.6053	-49.9547	-47.9048	-41.7633	-45.6338	-34.8975	-39.8182
1.5809	-44.8225	-40.1331	-57.049	-46.5074	-38.3853	-43.6564	-33.9601	-36.6815
1.58089	-47.0248	-42.0958	-59.1741	-43.4776	-36.0712	-41.2714	-33.5344	-34.8167
1.58088	-48.8826	-44.1396	-51.5698	-41.0469	-34.5722	-39.722	-33.6083	-33.8022
1.58087	-48.7435	-45.2052	-47.8414	-39.4016	-33.7054	-39.033	-34.1969	-33.3958
1.58087	-46.9754	-44.5587	-45.8804	-38.4187	-33.3769	-39.1584	-35.3578	-33.4446
1.58086	-45.2025	-43.173	-45.0055	-38.0067	-33.5538	-40.1658	-37.2134	-33.8188
1.58085	-43.9914	-41.9936	-44.9965	-38.1275	-34.2533	-42.3455	-39.9771	-34.3671
1.58084	-43.4022	-41.29	-45.8357	-38.7913	-35.5483	-46.6352	-43.774	-34.8968
1.58083	-43.4167	-41.0682	-47.6692	-40.0591	-37.5928	-57.5214	-46.2993	-35.2163
1.58082	-44.0275	-41.2545	-50.8024	-42.0478	-40.6385	-50.1127	-43.6948	-35.2428
1.58081	-45.2236	-41.7035	-54.5084	-44.8536	-44.5186	-43.0802	-40.5883	-35.0587
1.5808	-46.8505	-42.1515	-52.5776	-47.7279	-45.0498	-39.408	-38.5641	-34.8295
1.58079	-48.156	-42.2421	-48.2583	-47.3777	-41.3964	-37.1541	-37.4465	-34.6927
1.58078	-47.7749	-41.7764	-45.2215	-44.4777	-38.3406	-35.7599	-37.0603	-34.7139
1.58077	-45.9419	-40.9253	-43.2619	-41.9661	-36.3162	-35.0002	-37.3334	-34.8885
1.58077	-44.0109	-40.0256	-42.0933	-40.2585	-35.063	-34.7764	-38.2838	-35.1505
1.58076	-42.5512	-39.3209	-41.571	-39.2261	-34.4083	-35.0569	-40.0371	-35.3876
1.58075	-41.6541	-38.928	-41.6432	-38.7507	-34.263	-35.8613	-42.9174	-35.4841
1.58074	-41.3152	-38.8887	-42.3329	-38.7616	-34.5934	-37.2672	-47.7359	-35.3923
1.58073	-41.5424	-39.1999	-43.7556	-39.2228	-35.4109	-39.444	-54.3366	-35.1726
1.58072	-42.3894	-39.8039	-46.2091	-40.1165	-36.7789	-42.7298	-49.2975	-34.9579
1.58071	-43.9838	-40.5341	-50.5458	-41.4195	-38.8468	-47.5379	-44.5997	-34.8899
1.5807	-46.5645	-41.0478	-61.2529	-43.048	-41.9602	-49.9661	-42.0702	-35.088
1.58069	-50.2814	-40.9456	-57.7773	-44.7296	-47.1176	-45.7713	-40.7961	-35.6558
1.58068	-52.2741	-40.1776	-49.6078	-45.8941	-60.5058	-42.4634	-40.4309	-36.7076
1.58068	-48.8335	-39.1094	-45.913	-46.0907	-52.8214	-40.5491	-40.8763	-38.4117
1.58067	-45.3636	-38.1187	-43.8342	-45.6496	-45.9782	-39.6106	-42.2007	-41.0776
1.58066	-43.0539	-37.4116	-42.7015	-45.2154	-42.8337	-39.4444	-44.7036	-45.3496
1.58065	-41.6411	-37.0797	-42.2676	-45.1712	-41.0979	-39.9884	-49.2844	-51.079
1.58064	-40.9291	-37.1757	-42.437	-45.6896	-40.1514	-41.2789	-57.7971	-47.6812
1.58063	-40.8252	-37.7581	-43.1932	-46.8842	-39.7196	-43.4218	-51.5343	-42.8367
1.58062	-41.3068	-38.9273	-44.5776	-48.8675	-39.6401	-46.3389	-45.7841	-39.9521
1.58061	-42.4069	-40.8833	-46.6693	-51.5827	-39.7959	-48.1128	-42.6784	-38.2622
1.5806	-44.1994	-44.0923	-49.4346	-53.6332	-40.099	-45.9916	-40.8782	-37.3965
1.58059	-46.6943	-50.0529	-51.8317	-52.4002	-40.4987	-43.0097	-39.9128	-37.2015
1.58059	-49.1595	-64.8651	-51.3213	-49.8806	-40.9975	-40.8126	-39.5685	-37.6382
1.58058	-49.1514	-49.6367	-49.0313	-48.0142	-41.66	-39.4123	-39.715	-38.7592
1.58057	-46.9376	-44.3808	-47.0944	-47.0209	-42.6134	-38.6772	-40.2181	-40.7427
1.58056	-44.8925	-41.6772	-45.8664	-46.8526	-44.0591	-38.5311	-40.8556	-44.0364
1.58055	-43.6298	-40.2297	-45.2559	-47.5115	-46.3485	-38.9597	-41.2658	-49.8184
1.58054	-43.1657	-39.6489	-45.1322	-49.0697	-50.3103	-40.0145	-41.1114	-54.3239
1.58053	-43.5103	-39.8113	-45.349	-51.4505	-59.6591	-41.8426	-40.4238	-47.2249
1.58052	-44.7951	-40.7341	-45.711	-52.968	-58.4808	-44.7747	-39.5605	-43.0683
1.58051	-47.4017	-42.5679	-45.9741	-50.7642	-49.3631	-49.4614	-38.8543	-40.7652
1.5805	-52.1853	-45.6222	-45.9525	-47.4747	-45.1734	-53.5912	-38.4942	-39.556
1.58049	-54.8412	-49.5858	-45.6697	-44.924	-42.6625	-48.826	-38.5861	-39.1619
1.58049	-48.4076	-48.6746	-45.3384	-43.1837	-41.1052	-44.6906	-39.2246	-39.5034
1.58048	-43.9512	-44.3048	-45.1998	-42.1282	-40.2351	-42.1875	-40.5526	-40.6384
1.58047	-41.1304	-41.1113	-45.4337	-41.6799	-39.9444	-40.7048	-42.849	-42.8132
1.58046	-39.3028	-39.0273	-46.1526	-41.824	-40.2073	-39.943	-46.7118	-46.7482
1.58045	-38.1856	-37.7433	-47.3625	-42.6155	-41.0648	-39.7622	-52.2623	-55.0566
1.58044	-37.6518	-37.0927	-48.6883	-44.2173	-42.6469	-40.1024	-49.3102	-53.2304
1.58043	-37.6562	-37.0034	-48.8721	-47.0305	-45.2619	-40.952	-44.0879	-45.7188
1.58042	-38.2138	-37.4681	-47.1358	-52.1614	-49.7146	-42.3317	-40.8551	-41.9315
1.58041	-39.4084	-38.5432	-44.7343	-58.9146	-57.8766	-44.2674	-38.8367	-39.7016
1.5804	-41.4429	-40.3773	-42.6493	-51.0875	-53.6966	-46.6667	-37.6312	-38.3954
1.5804	-44.8097	-43.2937	-41.1037	-46.0386	-47.7109	-48.8528	-37.0586	-37.7662
1.58039	-50.9767	-47.8988	-40.0993	-43.1016	-44.5269	-49.2973	-37.046	-37.7122
1.58038	-56.8249	-51.9143	-39.6168	-41.2921	-42.7173	-48.0357	-37.5873	-38.21
1.58037	-48.1532	-47.4005	-39.6645	-40.242	-41.7898	-46.5919	-38.7388	-39.3006
1.58036	-43.7501	-43.3298	-40.2983	-39.7953	-41.5506	-45.6097	-40.6393	-41.1094
1.58035	-41.3432	-40.8516	-41.6573	-39.8949	-41.9337	-45.1533	-43.5486	-43.921
1.58034	-40.0565	-39.3819	-44.0614	-40.5507	-42.9514	-45.1467	-47.6312	-48.3886
1.58033	-39.588	-38.6148	-48.342	-41.8468	-44.684	-45.4664	-49.6932	-54.8236
1.58032	-39.8467	-38.3853	-56.1695	-43.9959	-47.2532	-45.9351	-46.2611	-51.9361
1.58031	-40.8724	-38.5772	-51.1303	-47.542	-50.4758	-46.3267	-43.0592	-47.1227
1.5803	-42.8568	-39.0617	-45.0691	-54.3617	-52.0839	-46.4612	-41.0769	-44.474
1.5803	-46.2649	-39.6425	-41.6654	-60.9174	-50.0987	-46.3459	-40.0409	-43.1169
1.58029	-51.5107	-40.0402	-39.5827	-50.3696	-47.7104	-46.1717	-39.7888	-42.6556
1.58028	-50.7128	-40.0201	-38.3481	-45.765	-46.2051	-46.1729	-40.2946	-42.9277
1.58027	-45.3947	-39.6034	-37.7707	-43.0992	-45.6006	-46.5372	-41.6772	-43.86
1.58026	-41.9825	-39.0446	-37.7814	-41.4051	-45.8485	-47.4051	-44.3266	-45.3378
1.58025	-39.8898	-38.6132	-38.3887	-40.3154	-47.0057	-48.8704	-49.5657	-46.8758
1.58024	-38.6805	-38.4908	-39.6792	-39.6467	-49.2656	-50.8148	-67.0037	-47.2432
1.58023	-38.1599	-38.7968	-41.8567	-39.2917	-52.6831	-52.1613	-49.8291	-45.9135
1.58022	-38.2554	-39.6441	-45.3079	-39.1858	-54.0305	-51.0836	-43.7674	-44.0706
1.58021	-38.9752	-41.2022	-49.8259	-39.2973	-50.2736	-48.6165	-40.485	-42.5619
1.58021	-40.4095	-43.8185	-48.815	-39.6282	-46.7186	-46.4064	-38.4557	-41.5916
1.5802	-42.7645	-48.4567	-44.4221	-40.2198	-44.3175	-44.8328	-37.2103	-41.1721
1.58019	-46.3588	-60.7847	-41.4536	-41.1643	-42.7981	-43.8891	-36.549	-41.2962
1.58018	-50.1238	-54.2256	-39.6825	-42.6339	-41.9555	-43.5412	-36.375	-41.9766
1.58017	-48.011	-46.8701	-38.7954	-44.9641	-41.6659	-43.7977	-36.6389	-43.2459
1.58016	-44.0909	-43.5384	-38.6647	-48.9304	-41.8328	-44.7378	-37.3111	-45.096
1.58015	-41.3939	-41.8097	-39.2961	-55.8571	-42.321	-46.5717	-38.3514	-47.1662
1.58014	-39.6615	-41.1123	-40.8364	-51.7853	-42.8622	-49.848	-39.6481	-48.0377
1.58013	-38.5797	-41.2869	-43.6648	-45.4342	-43.0156	-56.5155	-40.9008	-46.7029
1.58012	-37.9277	-42.3839	-48.2952	-41.6094	-42.4506	-63.3802	-41.577	-44.6635
1.58012	-37.5166	-44.7107	-49.1298	-39.0644	-41.3408	-52.116	-41.3473	-43.021
1.58011	-37.1639	-49.2409	-43.596	-37.3188	-40.1286	-47.3841	-40.5453	-41.984
1.5801	-36.7197	-58.1218	-39.6399	-36.1659	-39.1254	-44.6975	-39.7068	-41.5439
1.58009	-36.1275	-50.5661	-37.0607	-35.5119	-38.4726	-43.0935	-39.1342	-41.6882
1.58008	-35.4462	-44.7005	-35.3752	-35.3231	-38.2306	-42.2362	-38.9389	-42.4474
1.58007	-34.7993	-41.5056	-34.3491	-35.6103	-38.4402	-41.9875	-39.1542	-43.9206
1.58006	-34.3087	-39.6532	-33.8731	-36.4318	-39.1515	-42.2985	-39.7857	-46.3112
1.58005	-34.0657	-38.7153	-33.9084	-37.9174	-40.4352	-43.1744	-40.8121	-49.8827
1.58004	-34.1323	-38.5501	-34.4698	-40.3283	-42.3497	-44.6502	-42.1356	-53.2898
1.58003	-34.5471	-39.1683	-35.6351	-44.1335	-44.6624	-46.7102	-43.4578	-51.1536
1.58002	-35.317	-40.7382	-37.59	-48.3999	-45.8509	-48.8984	-44.2052	-47.5544
1.58002	-36.3652	-43.716	-40.7867	-45.3778	-44.2952	-49.5899	-43.991	-45.1385
1.58001	-37.3966	-48.9512	-46.7063	-40.8816	-41.8123	-48.083	-43.1712	-43.7362
1.58	-37.8014	-49.4751	-85.0625	-37.9043	-39.789	-46.1238	-42.3282	-43.1251
1.57999	-37.1626	-43.1843	-46.9896	-35.9831	-38.4164	-44.6739	-41.7698	-43.1971
1.57998	-35.8905	-39.1135	-41.5125	-34.8055	-37.6458	-43.8855	-41.5778	-43.9149
1.57997	-34.6269	-36.5066	-38.76	-34.2207	-37.4346	-43.7602	-41.7142	-45.2409
1.57996	-33.7123	-34.8113	-37.2972	-34.1662	-37.7838	-44.3324	-42.0349	-46.9097
1.57995	-33.279	-33.7786	-36.708	-34.6375	-38.7517	-45.7361	-42.2601	-47.8402
1.57994	-33.4049	-33.2897	-36.8553	-35.6813	-40.4824	-48.3176	-42.0466	-46.7605
1.57993	-34.1981	-33.2883	-37.7372	-37.3964	-43.2583	-52.9604	-41.2676	-44.5958
1.57993	-35.8756	-33.7488	-39.4596	-39.8805	-47.3256	-58.7278	-40.1462	-42.6008
1.57992	-38.9304	-34.6454	-42.1942	-42.6672	-49.2658	-52.4345	-39.0014	-41.1201
1.57991	-44.4237	-35.8818	-45.4188	-42.9871	-45.2673	-47.4322	-38.0374	-40.1642
1.5799	-45.8096	-37.1189	-45.0915	-40.2707	-41.6793	-44.4319	-37.3421	-39.6917
1.57989	-39.1635	-37.6308	-41.6144	-37.5575	-39.3355	-42.5436	-36.9404	-39.6697
1.57988	-35.0637	-36.9461	-38.7624	-35.6035	-37.8844	-41.3983	-36.8273	-40.0777
1.57987	-32.5778	-35.601	-36.893	-34.3356	-37.1095	-40.8253	-36.9792	-40.8945
1.57986	-31.1259	-34.3034	-35.8179	-33.6424	-36.9054	-40.7414	-37.3508	-42.0549
1.57985	-30.4986	-33.3696	-35.4141	-33.4602	-37.2336	-41.1088	-37.8635	-43.3413
1.57984	-30.6739	-32.8899	-35.6385	-33.7713	-38.102	-41.9175	-38.3957	-44.2329
1.57984	-31.7994	-32.8906	-36.5128	-34.6032	-39.5535	-43.1723	-38.8007	-44.1419
1.57983	-34.3074	-33.3946	-38.1047	-36.0436	-41.625	-44.8723	-38.9746	-43.1807
1.57982	-38.9859	-34.4346	-40.4002	-38.2893	-44.1149	-46.9548	-38.9334	-41.9781
1.57981	-39.1335	-36.023	-42.5019	-41.8083	-45.7815	-49.1579	-38.8069	-40.9506
1.5798	-32.4466	-37.9786	-41.8367	-48.0603	-45.022	-50.8997	-38.7594	-40.2341
1.57979	-27.8464	-39.404	-39.1528	-58.7721	-43.1633	-51.765	-38.9294	-39.8338
1.57978	-24.6558	-38.9622	-36.7414	-47.728	-41.6737	-52.2345	-39.4211	-39.7017
1.57977	-22.3162	-37.2791	-35.0616	-43.1227	-40.8644	-53.1195	-40.3161	-39.7555
1.57976	-20.5609	-35.7111	-34.0648	-40.9298	-40.729	-54.8814	-41.6771	-39.8821
1.57975	-19.244	-34.7429	-33.6875	-40.0247	-41.2145	-56.6894	-43.4907	-39.9538
1.57974	-18.2712	-34.4813	-33.919	-40.0778	-42.1819	-54.8593	-45.3949	-39.874
1.57974	-17.5658	-35.0134	-34.8173	-41.0198	-43.1398	-50.8836	-46.2086	-39.6304
1.57973	-17.0454	-36.5603	-36.5433	-42.8932	-43.0384	-47.6156	-45.1577	-39.2969
1.57972	-16.6055	-39.7511	-39.4412	-45.4836	-41.485	-45.2827	-43.4051	-38.9828
1.57971	-16.1131	-47.1952	-43.907	-46.589	-39.436	-43.7244	-41.944	-38.7792
1.5797	-15.4333	-50.8103	-45.4599	-44.1158	-37.6356	-42.8315	-41.0349	-38.7357
1.57969	-14.4895	-39.8914	-40.665	-41.1351	-36.2956	-42.5679	-40.7128	-38.8547
1.57968	-13.3074	-35.2722	-36.9779	-38.9697	-35.4379	-42.9725	-40.9993	-39.0876
1.57967	-11.99	-32.6086	-34.6583	-37.6162	-35.0529	-44.1923	-41.9701	-39.3316
1.57966	-10.6518	-31.0573	-33.2792	-36.9697	-35.1443	-46.6076	-43.8185	-39.4501
1.57965	-9.37854	-30.3458	-32.6305	-36.9889	-35.7468	-51.3347	-47.0282	-39.3401
1.57965	-8.22109	-30.4007	-32.637	-37.7146	-36.9439	-60.1285	-53.0627	-39.0113
1.57964	-7.20466	-31.2448	-33.3209	-39.3079	-38.9055	-51.0563	-58.9563	-38.5877
1.57963	-6.33929	-32.8267	-34.8203	-42.1775	-41.9619	-45.2012	-50.1211	-38.2336
1.57962	-5.62701	-34.1032	-37.5073	-47.3446	-46.4945	-41.7853	-45.628	-38.094
1.57961	-5.066	-32.3714	-42.5082	-51.6525	-48.7083	-39.5648	-43.1569	-38.2869
1.5796	-4.65283	-28.7327	-53.9131	-44.8201	-44.4294	-38.1044	-41.8168	-38.9291
1.57959	-4.38352	-25.4149	-44.0787	-40.3502	-40.9408	-37.2075	-41.2902	-40.181
1.57958	-4.25405	-22.7614	-38.2009	-37.7177	-38.8209	-36.7682	-41.4471	-42.3429
1.57957	-4.2604	-20.6677	-35.1563	-36.174	-37.6628	-36.7146	-42.2106	-46.1749
1.57956	-4.3984	-19.0148	-33.4749	-35.4267	-37.2566	-36.9729	-43.3934	-55.1241
1.57956	-4.66335	-17.7104	-32.7235	-35.3739	-37.5224	-37.4258	-44.3188	-55.5191
1.57955	-5.04944	-16.6804	-32.7724	-36.0307	-38.4569	-37.8675	-43.8053	-45.7625
1.57954	-5.54894	-15.8561	-33.6568	-37.5425	-40.0794	-38.0134	-41.9073	-41.4518
1.57953	-6.15122	-15.1647	-35.5941	-40.3204	-42.2028	-37.6677	-39.7828	-38.8757
1.57952	-6.84159	-14.5242	-39.1215	-45.7048	-43.5827	-36.9151	-38.0205	-37.2593
1.57951	-7.60051	-13.8495	-44.2291	-60.1448	-42.4164	-36.0282	-36.7375	-36.3207
1.5795	-8.40352	-13.0705	-41.3291	-45.8403	-40.0359	-35.2495	-35.9242	-35.9438
1.57949	-9.22303	-12.156	-36.0866	-40.1401	-38.0133	-34.7219	-35.5593	-36.0955
1.57948	-10.0327	-11.1242	-32.7907	-37.1574	-36.6579	-34.5213	-35.6369	-36.8072
1.57947	-10.8139	-10.0284	-30.7442	-35.4899	-35.9533	-34.6994	-36.1749	-38.1926
1.57947	-11.5622	-8.93164	-29.5592	-34.7269	-35.8762	-35.3132	-37.2185	-40.5283
1.57946	-12.2903	-7.88797	-29.0489	-34.7449	-36.458	-36.4508	-38.8387	-44.5708
1.57945	-13.0257	-6.93544	-29.0831	-35.5804	-37.8195	-38.2732	-41.0766	-53.8408
1.57944	-13.8041	-6.09773	-29.4386	-37.4585	-40.2414	-41.1114	-43.5676	-53.8398
1.57943	-14.6624	-5.38799	-29.5606	-41.0258	-44.2469	-45.7538	-44.5188	-44.5219
1.57942	-15.6319	-4.81267	-28.6328	-47.995	-48.1555	-52.8449	-42.8481	-40.4369
1.57941	-16.7331	-4.37424	-26.5899	-46.2395	-44.0526	-48.4651	-40.6254	-38.0535
1.5794	-17.9683	-4.07291	-24.1863	-39.3357	-39.6778	-43.3124	-38.9466	-36.6099
1.57939	-19.3098	-3.90768	-21.9497	-35.5091	-36.8974	-40.4876	-37.9263	-35.823
1.57938	-20.6825	-3.87685	-20.0378	-33.1935	-35.1851	-38.9497	-37.5191	-35.5686
1.57937	-21.9526	-3.97813	-18.4566	-31.8292	-34.256	-38.3022	-37.701	-35.7973
1.57937	-22.9592	-4.20851	-17.1697	-31.2049	-33.9924	-38.4115	-38.5	-36.5082
1.57936	-23.6121	-4.5638	-16.1295	-31.2622	-34.3802	-39.2931	-40.0114	-37.748
1.57935	-23.9736	-5.03794	-15.283	-32.0532	-35.5062	-41.1246	-42.4039	-39.6306
1.57934	-24.2138	-5.62194	-14.5698	-33.7769	-37.6266	-44.4161	-45.6649	-42.4047
1.57933	-24.5028	-6.30253	-13.9204	-36.951	-41.4637	-50.6651	-47.4505	-46.6933
1.57932	-24.9549	-7.06084	-13.261	-42.8548	-50.2039	-53.5028	-44.7584	-54.8907
1.57931	-25.6275	-7.87148	-12.5269	-44.081	-50.6597	-45.7021	-41.546	-62.0965
1.5793	-26.5289	-8.70339	-11.6824	-37.0173	-41.419	-41.4803	-39.2537	-51.0642
1.57929	-27.6128	-9.52364	-10.7324	-32.8753	-37.3524	-38.9919	-37.7592	-47.395
1.57928	-28.7541	-10.3047	-9.71584	-30.3393	-35.0531	-37.4852	-36.8835	-45.7484
1.57928	-29.7391	-11.0332	-8.68664	-28.768	-33.7747	-36.6443	-36.5109	-45.0878
1.57927	-30.3506	-11.7165	-7.69579	-27.8822	-33.2596	-36.2912	-36.5659	-44.8369
1.57926	-30.552	-12.3811	-6.78242	-27.5157	-33.4283	-36.2763	-36.9886	-44.4105
1.57925	-30.5374	-13.0662	-5.97273	-27.4868	-34.3124	-36.416	-37.7089	-43.3841
1.57924	-30.568	-13.8144	-5.2826	-27.4695	-36.069	-36.4694	-38.6192	-41.873
1.57923	-30.8424	-14.6639	-4.72073	-26.9535	-39.0844	-36.215	-39.5553	-40.2968
1.57922	-31.4909	-15.6437	-4.2913	-25.61	-44.1146	-35.6119	-40.3373	-38.9552
1.57921	-32.613	-16.7696	-3.99575	-23.6903	-47.0402	-34.8315	-40.8997	-37.9762
1.5792	-34.3046	-18.0374	-3.8339	-21.6588	-41.5276	-34.107	-41.3922	-37.4057
1.57919	-36.6248	-19.412	-3.80454	-19.7895	-37.7163	-33.617	-42.1247	-37.2683
1.57919	-39.266	-20.8132	-3.90566	-18.1738	-35.5887	-33.4793	-43.4929	-37.5988
1.57918	-40.5448	-22.1122	-4.13427	-16.8185	-34.6077	-33.7891	-46.0929	-38.4654
1.57917	-39.1854	-23.173	-4.48606	-15.6987	-34.6012	-34.6653	-51.2323	-40.0054
1.57916	-37.1727	-23.9424	-4.95465	-14.7759	-35.6369	-36.3163	-54.3303	-42.5168
1.57915	-35.7112	-24.5062	-5.53061	-14.0026	-38.0589	-39.2134	-46.3115	-46.7966
1.57914	-34.9577	-25.0367	-6.20022	-13.323	-42.3154	-44.8901	-41.3599	-56.6545
1.57913	-34.8909	-25.7039	-6.94427	-12.6751	-42.3973	-66.4713	-38.1763	-55.6997
1.57912	-35.5236	-26.6365	-7.73759	-11.9984	-36.5495	-43.9686	-36.0015	-46.9998
1.57911	-36.9547	-27.9198	-8.55029	-11.2481	-32.343	-38.2271	-34.526	-43.2951
1.5791	-39.4201	-29.5849	-9.35202	-10.4082	-29.5002	-35.0931	-33.6068	-41.3098
1.5791	-43.2182	-31.5175	-10.1192	-9.49497	-27.5445	-33.1866	-33.1784	-40.3215
1.57909	-46.0289	-33.2023	-10.843	-8.54733	-26.2375	-32.0851	-33.2226	-40.0566
1.57908	-42.5146	-33.717	-11.5345	-7.61118	-25.4514	-31.6255	-33.7587	-40.3616
1.57907	-38.7088	-32.9664	-12.2228	-6.72766	-25.1021	-31.7585	-34.8438	-41.0469
1.57906	-36.1936	-31.876	-12.9482	-5.92801	-25.0976	-32.5141	-36.5689	-41.6993
1.57905	-34.6274	-31.0775	-13.7544	-5.2335	-25.2671	-34.0142	-38.9682	-41.6344
1.57904	-33.7697	-30.7752	-14.6815	-4.65748	-25.2735	-36.5373	-41.3672	-40.5534
1.57903	-33.5	-31.0343	-15.7618	-4.20772	-24.6743	-40.6287	-41.2649	-38.9779
1.57902	-33.7697	-31.9216	-17.015	-3.88844	-23.3185	-45.1545	-38.7614	-37.4886
1.57901	-34.5771	-33.5789	-18.4385	-3.70159	-21.5235	-41.5105	-36.3272	-36.342
1.57901	-35.9489	-36.3346	-19.9878	-3.64771	-19.6794	-37.1231	-34.59	-35.6105
1.579	-37.8804	-41.0474	-21.5448	-3.72632	-17.996	-34.4268	-33.5179	-35.3095
1.57899	-40.0551	-48.8121	-22.9006	-3.93597	-16.5414	-32.868	-33.034	-35.4461
1.57898	-41.1639	-43.4603	-23.8365	-4.27393	-15.3176	-32.1503	-33.1	-36.0318
1.57897	-40.0759	-38.106	-24.3119	-4.73553	-14.3002	-32.1551	-33.7187	-37.0698
1.57896	-38.138	-35.2083	-24.5228	-5.31309	-13.4524	-32.8479	-34.9227	-38.4866
1.57895	-36.5194	-33.5914	-24.7355	-5.99439	-12.7291	-34.1693	-36.7178	-39.9171
1.57894	-35.4658	-32.8257	-25.1507	-6.76093	-12.0788	-35.6474	-38.7886	-40.4655
1.57893	-34.9663	-32.7385	-25.8942	-7.58636	-11.4474	-35.6976	-39.7365	-39.5714
1.57892	-34.9863	-33.2708	-27.0538	-8.43653	-10.7868	-33.5774	-38.3741	-37.9923
1.57891	-35.5079	-34.4237	-28.7065	-9.27296	-10.0654	-30.9363	-36.2059	-36.5456
1.57891	-36.5215	-36.2	-30.9064	-10.0612	-9.27708	-28.721	-34.4311	-35.5264
1.5789	-37.9741	-38.366	-33.5223	-10.7824	-8.44047	-27.0595	-33.2804	-34.9966
1.57889	-39.5921	-39.713	-35.6216	-11.4426	-7.58987	-25.8948	-32.7508	-34.9681
1.57888	-40.5712	-38.7425	-35.595	-12.0727	-6.76372	-25.1491	-32.8415	-35.4596
1.57887	-40.0863	-36.6584	-34.1519	-12.7211	-5.99622	-24.7348	-33.6124	-36.5053
1.57886	-38.6521	-34.8531	-32.8505	-13.4418	-5.3138	-24.5272	-35.2365	-38.1149
1.57885	-37.2039	-33.6364	-32.17	-14.2863	-4.735	-24.3267	-38.1442	-40.0432
1.57884	-36.1316	-33.0005	-32.177	-15.3	-4.27207	-23.8648	-43.4916	-41.1306
1.57883	-35.5131	-32.9112	-32.9117	-16.5201	-3.93271	-22.9399	-48.5103	-40.0386
1.57882	-35.3436	-33.3635	-34.5038	-17.9721	-3.72157	-21.5877	-40.9345	-37.8803
1.57882	-35.6081	-34.3939	-37.2853	-19.6556	-3.64137	-20.028	-36.2883	-35.9616
1.57881	-36.2941	-36.0823	-41.9837	-21.5064	-3.69354	-18.4731	-33.5631	-34.6038
1.5788	-37.3771	-38.4987	-46.2236	-23.3193	-3.87851	-17.0436	-31.9295	-33.8153
1.57879	-38.7692	-41.2219	-40.8864	-24.7021	-4.19572	-15.7851	-31.0678	-33.5734
1.57878	-40.1994	-41.8833	-36.5783	-25.3197	-4.64318	-14.7003	-30.8429	-33.8863
1.57877	-41.1167	-39.5957	-33.9912	-25.3096	-5.21671	-13.7699	-31.1962	-34.8164
1.57876	-41.0881	-37.076	-32.4568	-25.1199	-5.90854	-12.9616	-32.0741	-36.5176
1.57875	-40.4157	-35.2368	-31.671	-25.0959	-6.70549	-12.2353	-33.2748	-39.3311
1.57874	-39.7112	-34.0612	-31.5021	-25.4106	-7.58659	-11.5473	-34.0974	-43.98
1.57873	-39.3466	-33.4464	-31.9116	-26.1533	-8.52107	-10.8569	-33.479	-48.6206
1.57873	-39.4906	-33.3233	-32.9351	-27.4003	-9.46849	-10.1345	-31.6066	-43.577
1.57872	-40.2638	-33.6602	-34.7062	-29.2622	-10.3837	-9.36864	-29.5423	-39.2233
1.57871	-41.8541	-34.4581	-37.5634	-31.9342	-11.2282	-8.56762	-27.8	-36.6515
1.5787	-44.6933	-35.7512	-42.5123	-35.7615	-11.9856	-7.75481	-26.4683	-35.1887
1.57869	-50.1812	-37.615	-56.0111	-40.8014	-12.6711	-6.96057	-25.5033	-34.5361
1.57868	-74.7351	-40.1797	-47.6937	-41.9174	-13.3285	-6.21491	-24.8173	-34.5765
1.57867	-50.4395	-43.6087	-40.7381	-38.4214	-14.0175	-5.54321	-24.2869	-35.283
1.57866	-44.5342	-47.6116	-37.4954	-36.0791	-14.8001	-4.96485	-23.75	-36.6508
1.57865	-41.4015	-49.2256	-35.7059	-35.0604	-15.7325	-4.4937	-23.0359	-38.4741
1.57864	-39.5187	-47.2887	-34.7692	-35.1036	-16.8629	-4.13932	-22.0444	-39.6039
1.57864	-38.4188	-45.3831	-34.429	-36.1738	-18.2308	-3.90817	-20.8064	-38.3918
1.57863	-37.8993	-44.2607	-34.5313	-38.5097	-19.8625	-3.80463	-19.4456	-35.9247
1.57862	-37.8547	-43.6065	-34.934	-42.8854	-21.7509	-3.83174	-18.0912	-33.6925
1.57861	-38.2158	-42.9562	-35.4505	-49.1899	-23.7988	-3.99159	-16.8292	-32.0287
1.5786	-38.9135	-41.9386	-35.8362	-43.6358	-25.7108	-4.28547	-15.7002	-30.9034
1.57859	-39.838	-40.5439	-35.8834	-38.5159	-26.9899	-4.71363	-14.7123	-30.2374
1.57858	-40.7944	-39.0471	-35.5825	-35.5721	-27.3944	-5.27476	-13.8524	-29.9456
1.57857	-41.5123	-37.7088	-35.1257	-33.8475	-27.3008	-5.96485	-13.0935	-29.9206
1.57856	-41.8103	-36.6676	-34.745	-32.9588	-27.2334	-6.77539	-12.3989	-29.9988
